51 	18 0.5 0.775 0.6000000000000001 0.06875
52 	10 0.5 0.8 0.6000000000000001 0.17500000000000002
53 	13 0.5 0.515625 0.6000000000000001 0.53125
54 	10 0.5 0.82578125 0.6000000000000001 0.1421875
55 	2 0.5 0.515625 0.6000000000000001 0.12187500000000001
56 	18 0.5 0.8226562500000001 0.6000000000000001 0.0578125
57 	10 0.5 0.696875 0.6000000000000001 0.16875
58 	19 0.5 0.48046875 0.6000000000000001 0.4734375
59 	15 0.5 0.19843750000000002 0.6000000000000001 0.15625
60 	18 0.5 0.7578125 0.6000000000000001 0.09375
61 	2 0.5 0.5437500000000001 0.6000000000000001 0.16875
62 	18 0.5 0.8367187500000001 0.6000000000000001 0.0484375
63 	18 0.5 0.14296875 0.6000000000000001 0.0578125
64 	9 0.5 0.6960937500000001 0.6000000000000001 0.2546875
65 	12 0.5 0.49062500000000003 0.6000000000000001 0.521875
66 	18 0.5 0.484375 0.6000000000000001 0.09375
67 	15 0.5 0.4734375 0.6000000000000001 0.353125
68 	9 0.5 0.39765625000000004 0.6000000000000001 0.2609375
69 	4 0.5 0.71875 0.6000000000000001 0.30625
70 	9 0.5 0.17343750000000002 0.6000000000000001 0.203125
71 	2 0.5 0.8578125000000001 0.6000000000000001 0.140625
72 	18 0.5 0.93125 0.6000000000000001 0.0625
73 	15 0.5 0.49453125000000003 0.6000000000000001 0.2609375
74 	9 0.5 0.7039062500000001 0.6000000000000001 0.2703125
75 	10 0.5 0.57421875 0.6000000000000001 0.2078125
76 	0 0.5 0.71796875 0.6000000000000001 0.1421875
77 	10 0.5 0.17421875 0.6000000000000001 0.1484375
78 	3 0.5 0.6195312500000001 0.6000000000000001 0.3015625
79 	18 0.5 0.85078125 0.6000000000000001 0.07968750000000001
80 	21 0.5 0.2984375 0.6000000000000001 0.30312500000000003
81 	15 0.5171875 0.5 0.209375 0.6000000000000001
82 	15 0.5 0.5375 0.6000000000000001 0.18125000000000002
83 	6 0.5 0.7765625 0.6000000000000001 0.153125
84 	22 0.5 0.6328125 0.6000000000000001 0.34375
85 	0 0.5 0.70703125 0.6000000000000001 0.1953125
86 	12 0.5 0.38593750000000004 0.6000000000000001 0.371875
87 	10 0.5 0.2328125 0.6000000000000001 0.1375
88 	18 0.5 0.83515625 0.6000000000000001 0.0921875
89 	18 0.5 0.6734375 0.6000000000000001 0.059375000000000004
90 	12 0.5 0.75546875 0.6000000000000001 0.2078125
91 	17 0.5 0.43359375 0.6000000000000001 0.3046875
92 	12 0.5 0.62109375 0.6000000000000001 0.2828125
93 	2 0.5 0.34218750000000003 0.6000000000000001 0.215625
94 	10 0.5 0.3296875 0.6000000000000001 0.15000000000000002
95 	10 0.5 0.78515625 0.6000000000000001 0.1265625
96 	18 0.5 0.8601562500000001 0.6000000000000001 0.06406250000000001
97 	18 0.5 0.47421875 0.6000000000000001 0.0578125
98 	12 0.5 0.46796875000000004 0.6000000000000001 0.2546875
99 	15 0.5 0.5359375000000001 0.6000000000000001 0.47187500000000004
100 	12 0.5 0.6195312500000001 0.6000000000000001 0.3671875
101 	18 0.5 0.7828125 0.6000000000000001 0.053125000000000006
102 	13 0.5 0.27265625 0.6000000000000001 0.3140625
103 	12 0.5 0.44375000000000003 0.6000000000000001 0.3125
104 	17 0.5 0.34218750000000003 0.6000000000000001 0.30312500000000003
105 	10 0.5 0.31093750000000003 0.6000000000000001 0.19375
106 	15 0.5 0.5453125 0.6000000000000001 0.296875
107 	0 0.5 0.53671875 0.6000000000000001 0.1859375
108 	12 0.5 0.7117187500000001 0.6000000000000001 0.2171875
109 	15 0.5 0.7328125000000001 0.6000000000000001 0.22812500000000002
110 	18 0.5 0.8812500000000001 0.6000000000000001 0.08750000000000001
111 	4 0.5 0.52265625 0.6000000000000001 0.4421875
112 	19 0.5 0.35703125 0.6000000000000001 0.38593750000000004
113 	7 0.5 0.6195312500000001 0.6000000000000001 0.33906250000000004
114 	15 0.5 0.5140625 0.6000000000000001 0.421875
115 	0 0.5 0.77734375 0.6000000000000001 0.11406250000000001
116 	18 0.5 0.690625 0.6000000000000001 0.09062500000000001
117 	22 0.5 0.3828125 0.6000000000000001 0.340625
118 	15 0.5 0.29921875000000003 0.6000000000000001 0.2828125
119 	15 0.5 0.6664062500000001 0.6000000000000001 0.3328125
120 	4 0.5 0.63671875 0.6000000000000001 0.38593750000000004
121 	10 0.5 0.32578125 0.6000000000000001 0.3453125
122 	18 0.5 0.66328125 0.6000000000000001 0.0703125
123 	14 0.5 0.39609375 0.6000000000000001 0.40468750000000003
124 	20 0.5 0.21250000000000002 0.6000000000000001 0.2
125 	10 0.5 0.30000000000000004 0.6000000000000001 0.19375
126 	19 0.5 0.53046875 0.6000000000000001 0.5015625
127 	12 0.5 0.6101562500000001 0.6000000000000001 0.32656250000000003
128 	18 0.5 0.17421875 0.6000000000000001 0.0390625
129 	3 0.5 0.546875 0.6000000000000001 0.290625
130 	10 0.5 0.8031250000000001 0.6000000000000001 0.14375000000000002
131 	12 0.5 0.48203125 0.6000000000000001 0.3921875
132 	15 0.5 0.6468750000000001 0.6000000000000001 0.19375
133 	21 0.5 0.5390625 0.6000000000000001 0.37812500000000004
134 	20 0.5 0.571875 0.6000000000000001 0.203125
135 	12 0.5 0.59296875 0.6000000000000001 0.2609375
136 	11 0.5 0.3953125 0.6000000000000001 0.24375000000000002
137 	9 0.5 0.28046875 0.6000000000000001 0.3171875
138 	10 0.5 0.8054687500000001 0.6000000000000001 0.22031250000000002
139 	15 0.47968750000000004 0.5 0.46875 0.6000000000000001
140 	11 0.5 0.22187500000000002 0.6000000000000001 0.22187500000000002
141 	7 0.5 0.4421875 0.6000000000000001 0.4
142 	18 0.5 0.27187500000000003 0.6000000000000001 0.05625
143 	15 0.5 0.52578125 0.6000000000000001 0.5609375
144 	18 0.5 0.9 0.6000000000000001 0.043750000000000004
145 	18 0.5 0.24453125 0.6000000000000001 0.0765625
146 	12 0.5 0.44375000000000003 0.6000000000000001 0.275
147 	19 0.5 0.675 0.6000000000000001 0.31875000000000003
148 	15 0.5 0.5593750000000001 0.6000000000000001 0.37812500000000004
149 	12 0.5 0.496875 0.6000000000000001 0.42500000000000004
150 	13 0.5 0.49296875 0.6000000000000001 0.40156250000000004
151 	18 0.5 0.63046875 0.6000000000000001 0.1046875
152 	18 0.5 0.34218750000000003 0.6000000000000001 0.08750000000000001
153 	12 0.5 0.640625 0.6000000000000001 0.28750000000000003
154 	12 0.5 0.5476562500000001 0.6000000000000001 0.2609375
155 	0 0.5 0.34921875 0.6000000000000001 0.0921875
156 	10 0.5 0.15937500000000002 0.6000000000000001 0.1375
157 	18 0.5 0.30312500000000003 0.6000000000000001 0.10312500000000001
158 	15 0.5 0.509375 0.6000000000000001 0.325
159 	18 0.5 0.72578125 0.6000000000000001 0.1859375
160 	3 0.5 0.6078125000000001 0.6000000000000001 0.240625
161 	18 0.5 0.7828125 0.6000000000000001 0.08750000000000001
162 	10 0.5 0.27109375 0.6000000000000001 0.1546875
163 	0 0.5 0.46484375 0.6000000000000001 0.11406250000000001
164 	12 0.5 0.290625 0.6000000000000001 0.278125
165 	18 0.5 0.35781250000000003 0.6000000000000001 0.07500000000000001
166 	10 0.5 0.828125 0.6000000000000001 0.15625
167 	10 0.5 0.553125 0.6000000000000001 0.1625
168 	10 0.5 0.61484375 0.6000000000000001 0.18281250000000002
169 	18 0.5 0.8765625 0.6000000000000001 0.13125
170 	0 0.5 0.446875 0.6000000000000001 0.12187500000000001
171 	15 0.52109375 0.5 0.5078125 0.6000000000000001
172 	9 0.5 0.5984375000000001 0.6000000000000001 0.240625
173 	15 0.5 0.8070312500000001 0.6000000000000001 0.2265625
174 	19 0.5 0.503125 0.6000000000000001 0.5750000000000001
175 	18 0.5 0.64765625 0.6000000000000001 0.0421875
176 	2 0.5 0.81953125 0.6000000000000001 0.1953125
177 	0 0.5 0.7039062500000001 0.6000000000000001 0.1640625
178 	4 0.5 0.49609375 0.6000000000000001 0.5546875
179 	12 0.5 0.7562500000000001 0.6000000000000001 0.29375
180 	11 0.5 0.5984375000000001 0.6000000000000001 0.23125
181 	3 0.5 0.6726562500000001 0.6000000000000001 0.26406250000000003
182 	20 0.5 0.25234375000000003 0.6000000000000001 0.1609375
183 	12 0.5 0.5890625 0.6000000000000001 0.4375
184 	15 0.5 0.35000000000000003 0.6000000000000001 0.40625
185 	18 0.5 0.07109375 0.6000000000000001 0.0546875
186 	10 0.5 0.45546875000000003 0.6000000000000001 0.13593750000000002
187 	18 0.5 0.6781250000000001 0.6000000000000001 0.084375
188 	9 0.5 0.64453125 0.6000000000000001 0.3015625
189 	21 0.5 0.47890625000000003 0.6000000000000001 0.40468750000000003
190 	21 0.5 0.5867187500000001 0.6000000000000001 0.060937500000000006
191 	15 0.5 0.515625 0.6000000000000001 0.375
192 	2 0.5 0.8328125000000001 0.6000000000000001 0.16562500000000002
193 	6 0.5 0.32421875 0.6000000000000001 0.31093750000000003
194 	19 0.5 0.515625 0.6000000000000001 0.453125
195 	22 0.5 0.24921875000000002 0.6000000000000001 0.1015625
196 	15 0.5 0.634375 0.6000000000000001 0.23125
197 	18 0.5 0.60703125 0.6000000000000001 0.0421875
198 	17 0.5 0.40390625 0.6000000000000001 0.3203125
199 	21 0.5 0.6359375 0.6000000000000001 0.36875
200 	18 0.5 0.33046875000000003 0.6000000000000001 0.0921875
201 	18 0.5 0.7523437500000001 0.6000000000000001 0.13593750000000002
202 	18 0.5 0.4265625 0.6000000000000001 0.15000000000000002
203 	2 0.5 0.6664062500000001 0.6000000000000001 0.1046875
204 	18 0.5 0.8046875 0.6000000000000001 0.1125
205 	12 0.5 0.553125 0.6000000000000001 0.434375
206 	21 0.5 0.63828125 0.6000000000000001 0.0890625
207 	2 0.5 0.5890625 0.6000000000000001 0.1375
208 	12 0.5 0.61328125 0.6000000000000001 0.2078125
209 	2 0.5 0.66328125 0.6000000000000001 0.1546875
210 	2 0.5 0.7640625000000001 0.6000000000000001 0.1625
211 	18 0.5 0.43515625 0.6000000000000001 0.07968750000000001
212 	17 0.5 0.47734375 0.6000000000000001 0.3203125
213 	13 0.5 0.47890625000000003 0.6000000000000001 0.49531250000000004
214 	2 0.5 0.25 0.6000000000000001 0.059375000000000004
215 	10 0.5 0.1546875 0.6000000000000001 0.16562500000000002
216 	18 0.5 0.309375 0.6000000000000001 0.1375
217 	0 0.5 0.49843750000000003 0.6000000000000001 0.209375
218 	4 0.5 0.42734375 0.6000000000000001 0.2859375
219 	18 0.5 0.62890625 0.6000000000000001 0.1203125
220 	10 0.5 0.446875 0.6000000000000001 0.215625
221 	15 0.5 0.7039062500000001 0.6000000000000001 0.20468750000000002
222 	18 0.5 0.14609375 0.6000000000000001 0.08281250000000001
223 	15 0.5 0.34765625 0.6000000000000001 0.3515625
224 	10 0.5 0.70078125 0.6000000000000001 0.33906250000000004
225 	18 0.5 0.30703125000000003 0.6000000000000001 0.0484375
226 	3 0.5 0.6421875 0.6000000000000001 0.265625
227 	2 0.5 0.6953125 0.6000000000000001 0.07187500000000001
228 	6 0.5 0.3984375 0.6000000000000001 0.42500000000000004
229 	12 0.5 0.6328125 0.6000000000000001 0.38125000000000003
230 	13 0.5 0.496875 0.6000000000000001 0.503125
231 	10 0.5 0.23593750000000002 0.6000000000000001 0.134375
232 	2 0.5 0.6359375 0.6000000000000001 0.21250000000000002
233 	10 0.5 0.878125 0.6000000000000001 0.1375
234 	15 0.5 0.49609375 0.6000000000000001 0.1328125
235 	13 0.5 0.5390625 0.6000000000000001 0.309375
236 	18 0.5 0.36328125 0.6000000000000001 0.0671875
237 	17 0.5 0.46875 0.6000000000000001 0.353125
238 	0 0.5 0.23203125000000002 0.6000000000000001 0.20468750000000002
239 	0 0.5 0.8828125 0.6000000000000001 0.07500000000000001
240 	15 0.54296875 0.5 0.3921875 0.6000000000000001
241 	15 0.5 0.5140625 0.6000000000000001 0.509375
242 	10 0.5 0.40625 0.6000000000000001 0.15000000000000002
243 	7 0.5 0.74375 0.6000000000000001 0.278125
244 	12 0.5 0.47500000000000003 0.6000000000000001 0.45
245 	12 0.5007812500000001 0.5 0.5703125 0.6000000000000001
246 	14 0.5 0.4421875 0.6000000000000001 0.25625000000000003
247 	18 0.5 0.60078125 0.6000000000000001 0.08281250000000001
248 	15 0.5 0.2921875 0.6000000000000001 0.203125
249 	2 0.5 0.509375 0.6000000000000001 0.18125000000000002
250 	2 0.5 0.75703125 0.6000000000000001 0.1640625
251 	0 0.5 0.45546875000000003 0.6000000000000001 0.22968750000000002
252 	12 0.5 0.5625 0.6000000000000001 0.521875
253 	10 0.5 0.3796875 0.6000000000000001 0.140625
254 	10 0.5 0.33671875 0.6000000000000001 0.1953125
255 	12 0.5 0.53671875 0.6000000000000001 0.3640625
256 	15 0.5 0.31015625 0.6000000000000001 0.32656250000000003
257 	2 0.5 0.47421875 0.6000000000000001 0.18906250000000002
258 	18 0.5 0.821875 0.6000000000000001 0.10625000000000001
259 	9 0.5 0.42734375 0.6000000000000001 0.2703125
260 	18 0.5 0.08671875000000001 0.6000000000000001 0.0390625
261 	15 0.5 0.44140625 0.6000000000000001 0.2609375
262 	13 0.5 0.5484375 0.6000000000000001 0.48125
263 	10 0.5 0.76484375 0.6000000000000001 0.09843750000000001
264 	2 0.5 0.28203125 0.6000000000000001 0.23593750000000002
265 	5 0.5 0.628125 0.6000000000000001 0.42500000000000004
266 	18 0.5 0.83203125 0.6000000000000001 0.1015625
267 	18 0.5 0.59921875 0.6000000000000001 0.045312500000000006
268 	16 0.5 0.69453125 0.6000000000000001 0.35781250000000003
269 	18 0.5 0.446875 0.6000000000000001 0.053125000000000006
270 	2 0.5 0.2921875 0.6000000000000001 0.22187500000000002
271 	8 0.5 0.2671875 0.6000000000000001 0.240625
272 	18 0.5 0.1953125 0.6000000000000001 0.0625
273 	2 0.5 0.2078125 0.6000000000000001 0.1125
274 	15 0.5 0.571875 0.6000000000000001 0.496875
275 	2 0.5 0.41484375 0.6000000000000001 0.18906250000000002
276 	1 0.5 0.38828125 0.6000000000000001 0.45156250000000003
277 	12 0.5 0.46796875000000004 0.6000000000000001 0.34218750000000003
278 	10 0.5 0.20859375000000002 0.6000000000000001 0.18281250000000002
279 	2 0.5 0.37890625 0.6000000000000001 0.18906250000000002
280 	10 0.5 0.6820312500000001 0.6000000000000001 0.2484375
281 	18 0.5 0.09453125000000001 0.6000000000000001 0.0578125
282 	18 0.5 0.06406250000000001 0.6000000000000001 0.06875
283 	12 0.5 0.62265625 0.6000000000000001 0.1609375
284 	13 0.5 0.34140625 0.6000000000000001 0.32343750000000004
285 	0 0.5 0.8132812500000001 0.6000000000000001 0.0765625
286 	18 0.5 0.35625 0.6000000000000001 0.053125000000000006
287 	0 0.5 0.26875 0.6000000000000001 0.225
288 	18 0.5 0.1078125 0.6000000000000001 0.05625
289 	2 0.5 0.45390625 0.6000000000000001 0.16718750000000002
290 	18 0.5 0.3171875 0.6000000000000001 0.1375
291 	2 0.5 0.6984375 0.6000000000000001 0.16875
292 	0 0.5 0.42265625 0.6000000000000001 0.1265625
293 	15 0.5 0.35546875 0.6000000000000001 0.16718750000000002
294 	18 0.5 0.80078125 0.6000000000000001 0.0671875
295 	2 0.5 0.203125 0.6000000000000001 0.07187500000000001
296 	3 0.5 0.62421875 0.6000000000000001 0.32656250000000003
297 	0 0.5 0.5546875 0.6000000000000001 0.10625000000000001
298 	2 0.5 0.2609375 0.6000000000000001 0.19062500000000002
299 	15 0.5 0.70859375 0.6000000000000001 0.1203125
300 	0 0.5 0.7265625 0.6000000000000001 0.06875
301 	0 0.5 0.68125 0.6000000000000001 0.109375
302 	2 0.5 0.8148437500000001 0.6000000000000001 0.1203125
303 	18 0.5 0.9164062500000001 0.6000000000000001 0.09843750000000001
304 	7 0.5 0.74375 0.6000000000000001 0.290625
305 	15 0.5 0.79453125 0.6000000000000001 0.1078125
306 	7 0.5 0.5671875000000001 0.6000000000000001 0.30312500000000003
307 	2 0.5 0.5578125 0.6000000000000001 0.1625
308 	12 0.5 0.5671875000000001 0.6000000000000001 0.22812500000000002
309 	21 0.5 0.53125 0.6000000000000001 0.4
310 	10 0.5 0.6296875000000001 0.6000000000000001 0.17500000000000002
311 	12 0.5 0.49843750000000003 0.6000000000000001 0.37812500000000004
312 	18 0.5 0.7039062500000001 0.6000000000000001 0.06406250000000001
313 	18 0.5 0.153125 0.6000000000000001 0.06875
314 	2 0.5 0.6515625 0.6000000000000001 0.21250000000000002
315 	10 0.5 0.2921875 0.6000000000000001 0.15625
316 	15 0.5 0.4390625 0.6000000000000001 0.259375
317 	2 0.5 0.5906250000000001 0.6000000000000001 0.09375
318 	2 0.5 0.43671875000000004 0.6000000000000001 0.0765625
319 	18 0.5 0.571875 0.6000000000000001 0.171875
320 	12 0.5 0.28125 0.6000000000000001 0.325
321 	0 0.5 0.4265625 0.6000000000000001 0.06875
322 	7 0.5 0.525 0.6000000000000001 0.30000000000000004
323 	18 0.5 0.44843750000000004 0.6000000000000001 0.046875
324 	10 0.5 0.184375 0.6000000000000001 0.15625
325 	10 0.5 0.49375 0.6000000000000001 0.09375
326 	4 0.5 0.46640625 0.6000000000000001 0.46406250000000004
327 	10 0.5 0.22187500000000002 0.6000000000000001 0.14375000000000002
328 	9 0.5 0.39687500000000003 0.6000000000000001 0.25625000000000003
329 	18 0.5 0.11015625000000001 0.6000000000000001 0.0921875
330 	15 0.5 0.6039062500000001 0.6000000000000001 0.1796875
331 	12 0.5 0.33203125 0.6000000000000001 0.32656250000000003
332 	18 0.5 0.265625 0.6000000000000001 0.06875
333 	10 0.5 0.63671875 0.6000000000000001 0.1265625
334 	0 0.5 0.62421875 0.6000000000000001 0.15156250000000002
335 	13 0.5046875000000001 0.5 0.51875 0.6000000000000001
336 	18 0.5 0.58046875 0.6000000000000001 0.0671875
337 	18 0.5 0.68359375 0.6000000000000001 0.0765625
338 	19 0.5 0.64375 0.6000000000000001 0.33125000000000004
339 	10 0.5 0.6023437500000001 0.6000000000000001 0.1171875
340 	3 0.5 0.6429687500000001 0.6000000000000001 0.32343750000000004
341 	7 0.5 0.60703125 0.6000000000000001 0.2828125
342 	2 0.5 0.5890625 0.6000000000000001 0.1625
343 	2 0.5 0.08984375 0.6000000000000001 0.0484375
344 	5 0.5 0.44765625000000003 0.6000000000000001 0.4140625
345 	2 0.5 0.278125 0.6000000000000001 0.146875
346 	13 0.5 0.6203125 0.6000000000000001 0.23750000000000002
347 	11 0.5 0.63984375 0.6000000000000001 0.1953125
348 	4 0.5 0.3828125 0.6000000000000001 0.30312500000000003
349 	15 0.5 0.60546875 0.6000000000000001 0.4265625
350 	10 0.5 0.521875 0.6000000000000001 0.203125
351 	15 0.5 0.23515625 0.6000000000000001 0.2171875
352 	12 0.5 0.48046875 0.6000000000000001 0.3046875
353 	12 0.5 0.46640625 0.6000000000000001 0.4078125
354 	18 0.5 0.14140625 0.6000000000000001 0.051562500000000004
355 	18 0.5 0.18046875 0.6000000000000001 0.060937500000000006
356 	10 0.5 0.17734375000000002 0.6000000000000001 0.18281250000000002
357 	19 0.5 0.48281250000000003 0.6000000000000001 0.37812500000000004
358 	15 0.5 0.775 0.6000000000000001 0.1875
359 	18 0.5 0.6429687500000001 0.6000000000000001 0.0390625
360 	5 0.5 0.44765625000000003 0.6000000000000001 0.4421875
361 	18 0.5 0.5789062500000001 0.6000000000000001 0.0484375
362 	3 0.5 0.640625 0.6000000000000001 0.284375
363 	18 0.5 0.2671875 0.6000000000000001 0.078125
364 	2 0.5 0.19375 0.6000000000000001 0.17500000000000002
365 	3 0.5 0.16875 0.6000000000000001 0.17500000000000002
366 	15 0.5 0.496875 0.6000000000000001 0.5375
367 	4 0.5 0.6390625000000001 0.6000000000000001 0.390625
368 	14 0.5 0.34453125 0.6000000000000001 0.35468750000000004
369 	1 0.5 0.2234375 0.6000000000000001 0.109375
370 	15 0.5 0.6937500000000001 0.6000000000000001 0.2
371 	3 0.5 0.6328125 0.6000000000000001 0.29375
372 	10 0.5 0.8187500000000001 0.6000000000000001 0.15625
373 	2 0.5 0.16328125000000002 0.6000000000000001 0.16718750000000002
374 	14 0.5 0.38984375000000004 0.6000000000000001 0.4421875
375 	4 0.5 0.4390625 0.6000000000000001 0.521875
376 	10 0.5 0.6625000000000001 0.6000000000000001 0.13125
377 	3 0.5 0.4578125 0.6000000000000001 0.484375
378 	22 0.5 0.5242187500000001 0.6000000000000001 0.5328125
379 	18 0.5 0.1078125 0.6000000000000001 0.1
380 	3 0.5 0.384375 0.6000000000000001 0.278125
381 	18 0.5 0.7796875000000001 0.6000000000000001 0.07187500000000001
382 	14 0.5 0.29375 0.6000000000000001 0.35000000000000003
383 	0 0.5 0.14375000000000002 0.6000000000000001 0.115625
384 	10 0.5 0.5640625 0.6000000000000001 0.15625
385 	10 0.5 0.484375 0.6000000000000001 0.13125
386 	12 0.5 0.45 0.6000000000000001 0.3125
387 	0 0.5 0.796875 0.6000000000000001 0.209375
388 	12 0.5 0.6062500000000001 0.6000000000000001 0.24375000000000002
389 	3 0.5 0.6765625000000001 0.6000000000000001 0.275
390 	9 0.5 0.81015625 0.6000000000000001 0.1953125
391 	18 0.5 0.83515625 0.6000000000000001 0.0546875
392 	15 0.5 0.7445312500000001 0.6000000000000001 0.15156250000000002
393 	12 0.5 0.33515625000000004 0.6000000000000001 0.3453125
394 	14 0.5 0.63203125 0.6000000000000001 0.35781250000000003
395 	20 0.5 0.203125 0.6000000000000001 0.19375
396 	15 0.5 0.4625 0.6000000000000001 0.5
397 	2 0.5 0.44765625000000003 0.6000000000000001 0.0921875
398 	10 0.5 0.8390625 0.6000000000000001 0.10625000000000001
399 	13 0.5 0.38906250000000003 0.6000000000000001 0.340625
400 	19 0.5 0.42421875000000003 0.6000000000000001 0.45156250000000003
401 	2 0.5 0.38046875 0.6000000000000001 0.13593750000000002
402 	13 0.5 0.58125 0.6000000000000001 0.30000000000000004
403 	2 0.5 0.6687500000000001 0.6000000000000001 0.184375
404 	21 0.5 0.659375 0.6000000000000001 0.278125
405 	18 0.5 0.79296875 0.6000000000000001 0.0578125
406 	6 0.5 0.7640625000000001 0.6000000000000001 0.20625000000000002
407 	21 0.5 0.57578125 0.6000000000000001 0.4140625
408 	18 0.5 0.753125 0.6000000000000001 0.065625
409 	0 0.5 0.7953125000000001 0.6000000000000001 0.134375
410 	14 0.5 0.671875 0.6000000000000001 0.290625
411 	9 0.5 0.5609375 0.6000000000000001 0.2625
412 	18 0.5 0.31484375000000003 0.6000000000000001 0.0671875
413 	18 0.5 0.44453125000000004 0.6000000000000001 0.0546875
414 	18 0.5 0.21406250000000002 0.6000000000000001 0.1
415 	9 0.5 0.6265625 0.6000000000000001 0.240625
416 	15 0.5 0.5875 0.6000000000000001 0.415625
417 	18 0.5 0.91015625 0.6000000000000001 0.0859375
418 	0 0.5 0.33828125000000003 0.6000000000000001 0.08281250000000001
419 	21 0.5 0.41328125000000004 0.6000000000000001 0.35781250000000003
420 	0 0.5 0.6312500000000001 0.6000000000000001 0.09375
421 	18 0.5 0.78125 0.6000000000000001 0.059375000000000004
422 	18 0.5 0.5398437500000001 0.6000000000000001 0.045312500000000006
423 	0 0.5 0.6960937500000001 0.6000000000000001 0.0765625
424 	9 0.5 0.50234375 0.6000000000000001 0.2515625
425 	3 0.5 0.5710937500000001 0.6000000000000001 0.2609375
426 	12 0.5 0.71015625 0.6000000000000001 0.20468750000000002
427 	10 0.5 0.80625 0.6000000000000001 0.16875
428 	12 0.5 0.6875 0.6000000000000001 0.2625
429 	10 0.5 0.7132812500000001 0.6000000000000001 0.1640625
430 	15 0.5 0.40390625 0.6000000000000001 0.31093750000000003
431 	12 0.5 0.7234375000000001 0.6000000000000001 0.23750000000000002
432 	18 0.5 0.76484375 0.6000000000000001 0.1859375
433 	15 0.5 0.28828125 0.6000000000000001 0.1234375
434 	0 0.5 0.15859375 0.6000000000000001 0.0734375
435 	18 0.5 0.28828125 0.6000000000000001 0.06406250000000001
436 	14 0.5 0.49062500000000003 0.6000000000000001 0.478125
437 	22 0.5 0.59765625 0.6000000000000001 0.30781250000000004
438 	12 0.5 0.49296875 0.6000000000000001 0.5171875
439 	17 0.5 0.37578125 0.6000000000000001 0.33906250000000004
440 	14 0.5 0.353125 0.6000000000000001 0.37812500000000004
441 	18 0.5 0.5140625 0.6000000000000001 0.053125000000000006
442 	3 0.5 0.46406250000000004 0.6000000000000001 0.278125
443 	4 0.5 0.32109375 0.6000000000000001 0.2828125
444 	18 0.5 0.23359375000000002 0.6000000000000001 0.0734375
